Fitness Score,Car Position
-110.04131023038694,"(89, 68)"
-110.18426561636213,"(3, 57)"
-110.19823582191732,"(5, 57)"
-110.24463122618941,"(35, 59)"
-110.45795393929417,"(49, 67)"
-110.47960007746929,"(3, 57)"
-110.49779268211505,"(51, 60)"
-110.50645689895903,"(3, 57)"
-110.63595200902608,"(3, 57)"
-110.67125940013236,"(19, 58)"
-110.86820265365294,"(20, 58)"
-111.00271921302311,"(3, 57)"
-111.05536657928947,"(19, 58)"
-111.16105566846528,"(3, 57)"
-111.27302991859486,"(23, 51)"
-111.35802939092189,"(18, 58)"
-111.61734581948008,"(5, 57)"
-111.72294007528677,"(3, 57)"
-111.77094987638026,"(3, 57)"
-111.77176389948106,"(35, 59)"
-111.81255838494053,"(20, 58)"
-111.83186140956857,"(32, 66)"
-112.27149136685716,"(3, 57)"
-112.29568005456854,"(51, 60)"
-112.33641623909521,"(3, 57)"
-112.37055110129738,"(19, 58)"
-112.39217818118605,"(19, 58)"
-112.39504745812437,"(18, 58)"
-112.46838604169781,"(20, 58)"
-112.75541355827849,"(19, 58)"
-112.78073257235653,"(20, 58)"
-112.80820994708598,"(3, 57)"
-113.28477267429088,"(3, 57)"
-113.42475022278644,"(5, 57)"
-113.54870531940027,"(3, 57)"
-113.6348400772392,"(3, 57)"
-113.66476547571484,"(19, 58)"
-113.7604452043504,"(3, 57)"
-113.79663219880257,"(35, 59)"
-114.01888366020685,"(19, 58)"
-114.09613923415654,"(23, 51)"
-114.16603658378114,"(3, 57)"
-114.17552354327407,"(51, 60)"
-114.18940486300359,"(20, 58)"
-114.23522403423216,"(19, 58)"
-114.38805750286343,"(18, 58)"
-114.38923112744851,"(90, 68)"
-114.52462193801357,"(49, 67)"
-114.7414774678871,"(3, 57)"
-114.81208293587824,"(20, 58)"
-114.92972702717226,"(5, 57)"
-114.93654280200421,"(3, 57)"
-115.28097580154025,"(3, 57)"
-115.291246351046,"(35, 59)"
-115.32709302797925,"(19, 58)"
-115.46471775623729,"(3, 57)"
-115.57466538540699,"(32, 66)"
-115.65345341765774,"(18, 58)"
-115.68912099888821,"(19, 58)"
-115.7254322584183,"(19, 58)"
-115.91980358948251,"(3, 57)"
-115.94865297970067,"(51, 60)"
-115.94908847508407,"(20, 58)"
-116.05045921240414,"(20, 58)"
-116.3701032028058,"(3, 57)"
-116.58058935910692,"(3, 57)"
-116.65484075367266,"(3, 57)"
-116.67408186409577,"(19, 58)"
-116.71205239097857,"(5, 57)"
-116.89233065709941,"(3, 57)"
-116.96347823039977,"(19, 58)"
-117.26844051099512,"(35, 59)"
-117.27926477930839,"(3, 57)"
-117.44415739909083,"(19, 58)"
-117.47006468566765,"(20, 58)"
-117.60569287898967,"(18, 58)"
-117.87811711267989,"(51, 60)"
-117.90860921248877,"(3, 57)"
-118.07683925913756,"(20, 58)"
-118.10158340025058,"(5, 57)"
-118.15411437340433,"(3, 57)"
-118.35840919361068,"(19, 58)"
-118.51221100035467,"(3, 57)"
-118.56609295047757,"(3, 57)"
-118.57284010092714,"(50, 67)"
-118.74373391439462,"(19, 58)"
-118.83312169505612,"(35, 59)"
-118.90245328227184,"(91, 68)"
-118.96984096726746,"(18, 58)"
-118.9772477612076,"(19, 58)"
-119.04207253031976,"(3, 57)"
-119.12876026447066,"(32, 66)"
-119.1402357362481,"(20, 58)"
-119.36632123143352,"(20, 58)"
-119.54466142569487,"(3, 57)"
-119.56747743280545,"(51, 60)"
-119.7070582185051,"(19, 58)"
-119.7685203481569,"(3, 57)"
-119.92403851983046,"(3, 57)"
-119.97444775362959,"(5, 57)"
-120.03029488153005,"(3, 57)"
-120.0687371838382,"(19, 58)"
-120.48817434590117,"(3, 57)"
-120.7216780616194,"(35, 59)"
-120.7792290497666,"(20, 58)"
-120.82330655189102,"(18, 58)"
-120.82612749521847,"(19, 58)"
-121.12729900998961,"(3, 57)"
-121.21447147178094,"(3, 57)"
-121.32317195738489,"(20, 58)"
-121.38585427040714,"(19, 58)"
-121.38904973914529,"(5, 57)"
-121.50666313278187,"(51, 60)"
-121.64759930668268,"(3, 57)"
-121.65319744102673,"(3, 57)"
-121.78748397365281,"(19, 58)"
-122.18687762074262,"(3, 57)"
-122.20908891477652,"(35, 59)"
-122.27545234417887,"(18, 58)"
-122.3635765891112,"(19, 58)"
-122.39074452230551,"(20, 58)"
-122.65930937493643,"(3, 57)"
-122.67839980860238,"(20, 58)"
-122.71344838425092,"(66, 68)"
-122.72949003637981,"(19, 58)"
-122.78476168275898,"(32, 66)"
-122.86516190356662,"(3, 57)"
-122.9356512400163,"(3, 57)"
-123.17222951713882,"(5, 57)"
-123.19693071789105,"(3, 57)"
-123.20592971183791,"(19, 58)"
-123.2376439317305,"(51, 60)"
-123.55498882426114,"(3, 57)"
-123.66594255564878,"(92, 68)"
-124.07098787052779,"(20, 58)"
-124.10884898599097,"(18, 58)"
-124.16054768035515,"(35, 59)"
-124.16392724572182,"(3, 57)"
-124.21948676894527,"(19, 58)"
-124.39772002920009,"(3, 57)"
-124.42692013766302,"(19, 58)"
-124.60331752004106,"(5, 57)"
-124.61150603458329,"(20, 58)"
-124.73603100062748,"(19, 58)"
-124.7628138525762,"(3, 57)"
-124.79020673298253,"(3, 57)"
-124.91956803103515,"(32, 66)"
-125.12411783547546,"(51, 60)"
-125.37928125829647,"(3, 57)"
-125.60719381030665,"(18, 58)"
-125.63124888467426,"(35, 59)"
-125.65788618690146,"(20, 58)"
-125.69446053830407,"(19, 58)"
-125.77231357688326,"(19, 58)"
-125.79668853994248,"(32, 66)"
-125.85976614781137,"(3, 57)"
-125.99461896110213,"(20, 58)"
-126.04886072029758,"(3, 57)"
-126.14223211928059,"(3, 57)"
-126.22824600827899,"(19, 58)"
-126.38127259501391,"(5, 57)"
-126.39574499546863,"(3, 57)"
-126.66323019731149,"(32, 66)"
-126.71708705247255,"(3, 57)"
-126.84681371493531,"(51, 60)"
-126.95033188008405,"(66, 68)"
-127.35317848606644,"(3, 57)"
-127.37869644681436,"(20, 58)"
-127.45979234699992,"(19, 58)"
-127.46812373558593,"(32, 66)"
-127.47075399503022,"(19, 58)"
-127.49505568663585,"(3, 57)"
-127.55331772560757,"(18, 58)"
-127.5852811205088,"(35, 59)"
-127.81689793891897,"(5, 57)"
-127.83581947323937,"(3, 57)"
-127.85916537957523,"(19, 58)"
-127.93073633056113,"(3, 57)"
-128.04132535329603,"(20, 58)"
-128.27916434475156,"(32, 66)"
-128.55170633371353,"(3, 57)"
-128.59871128312625,"(93, 68)"
-128.7430453674379,"(19, 58)"
-128.7955931233326,"(51, 60)"
-128.90364076522576,"(35, 59)"
-128.96012676533604,"(18, 58)"
-129.00686309377616,"(16, 65)"
-129.0122239702799,"(3, 57)"
-129.04354929241885,"(19, 58)"
-129.04570456355395,"(3, 57)"
-129.2209278739226,"(3, 57)"
-129.3202979607624,"(20, 58)"
-129.34120318275646,"(20, 58)"
-129.44371100438565,"(19, 58)"
-129.55578832733173,"(3, 57)"
-129.61987925608108,"(5, 57)"
-129.70699567321196,"(16, 65)"
-129.91414585856725,"(3, 57)"
-130.3391559215433,"(19, 58)"
-130.4009177852312,"(16, 65)"
-130.47127812017783,"(3, 57)"
-130.5085747031604,"(51, 60)"
-130.70002620578677,"(20, 58)"
-130.7372981891374,"(19, 58)"
-130.7516377652968,"(3, 57)"
-130.80111791550144,"(18, 58)"
-130.80922248613862,"(19, 58)"
-131.01611441572453,"(3, 57)"
-131.03617596362557,"(5, 57)"
-131.06509664775254,"(35, 59)"
-131.10098720752342,"(3, 57)"
-131.13207922434998,"(16, 65)"
-131.16008526420242,"(66, 68)"
-131.2839162196375,"(20, 58)"
-131.71861264160367,"(3, 57)"
-131.8149880129784,"(19, 58)"
-131.90020510664095,"(16, 65)"
-132.198876697844,"(3, 57)"
-132.2172643406941,"(3, 57)"
-132.27766984911977,"(20, 58)"
-132.32584017422698,"(18, 58)"
-132.395372379563,"(19, 58)"
-132.39811654947547,"(3, 57)"
-132.4525492927542,"(51, 60)"
-132.52659324878917,"(35, 59)"
-132.56547395445733,"(19, 58)"
-132.6825993211804,"(3, 57)"
-132.72630764880773,"(16, 65)"
-132.72680181637932,"(20, 58)"
-132.8946519303826,"(5, 57)"
-133.08294184670603,"(3, 57)"
-133.5108035069385,"(19, 58)"
-133.5818500062427,"(16, 65)"
-133.7278384393828,"(78, 67)"
-133.73798437088925,"(3, 57)"
-133.80828531533004,"(3, 57)"
-133.90750916658808,"(19, 58)"
-133.93103980918883,"(20, 58)"
-134.13002876901183,"(3, 57)"
-134.16339119325892,"(19, 58)"
-134.16662473945496,"(18, 58)"
-134.20964720275856,"(51, 60)"
-134.21708688517205,"(3, 57)"
-134.31919803271242,"(5, 57)"
-134.44689332787166,"(16, 65)"
-134.61430974126273,"(35, 59)"
-134.66774876119013,"(20, 58)"
-134.72239144833958,"(19, 58)"
-134.85809931802706,"(3, 57)"
-135.31748543688335,"(3, 57)"
-135.318564149673,"(3, 57)"
-135.3960927029787,"(66, 68)"
-135.51473125970264,"(3, 57)"
-135.5527736257301,"(20, 58)"
-135.62018105564653,"(19, 58)"
-135.70779946795096,"(18, 58)"
-135.76342190168242,"(19, 58)"
-135.78599984031055,"(3, 57)"
-135.92846829593122,"(35, 59)"
-136.09228777795965,"(20, 58)"
-136.14107473113896,"(3, 57)"
-136.19632639226575,"(5, 57)"
-136.25215162081219,"(51, 60)"
-136.3936183329783,"(19, 58)"
-136.56927278676625,"(16, 65)"
-136.76037488500458,"(3, 57)"
-136.7838226912041,"(19, 58)"
-136.90164328826685,"(3, 57)"
-137.21011277146712,"(20, 58)"
-137.22914040546524,"(3, 57)"
-137.3318923592178,"(3, 57)"
-137.52705481276033,"(19, 58)"
-137.549965688273,"(18, 58)"
-137.5962995774016,"(5, 57)"
-137.7420629345509,"(19, 58)"
-137.95408653981892,"(3, 57)"
-138.03524888732036,"(51, 60)"
-138.04037097520109,"(35, 59)"
-138.04150461986472,"(20, 58)"
-138.43683643918175,"(3, 57)"
-138.52497030290778,"(19, 58)"
-138.59864052090646,"(3, 57)"
-138.66173675593424,"(20, 58)"
-138.90015924230224,"(16, 65)"
-138.98554378549494,"(3, 57)"
-139.04262156658112,"(79, 67)"
-139.0851928416458,"(19, 58)"
-139.09190584610343,"(18, 58)"
-139.3114801311583,"(3, 57)"
-139.36521110967843,"(5, 57)"
-139.41761980575384,"(35, 59)"
-139.42645014002952,"(19, 58)"
-139.4882961939638,"(20, 58)"
-139.61726651236378,"(67, 68)"
-139.8116726358775,"(51, 60)"
-139.82743370296092,"(19, 58)"
-139.8712078644488,"(3, 57)"
-140.14654984348655,"(3, 57)"
-140.4689752094986,"(3, 57)"
-140.5155290033775,"(20, 58)"
-140.70764737925998,"(19, 58)"
-140.75032324212387,"(5, 57)"
-140.83877765136776,"(19, 58)"
-140.93998133093206,"(18, 58)"
-141.02383074979147,"(16, 65)"
-141.13215965836588,"(3, 57)"
-141.41530495808632,"(20, 58)"
-141.54816962353553,"(35, 59)"
-141.59663642983034,"(51, 60)"
-141.60440278163986,"(3, 57)"
-141.66867329345578,"(19, 58)"
-141.7467388648523,"(3, 57)"
-142.02333357593457,"(20, 58)"
-142.11814635814744,"(3, 57)"
-142.36393100025,"(19, 58)"
-142.3980084087277,"(19, 58)"
-142.4020324839207,"(18, 58)"
-142.47097238778878,"(3, 57)"
-142.53867928707652,"(5, 57)"
-142.77892355184352,"(19, 58)"
-142.82452315876682,"(20, 58)"
-142.96156003075941,"(35, 59)"
-143.10505424579355,"(19, 58)"
-143.1099513075149,"(3, 57)"
-143.38130303077043,"(3, 57)"
-143.39850255203015,"(19, 58)"
-143.47000420105294,"(16, 65)"
-143.4939811357248,"(51, 60)"
-143.55409067036214,"(3, 57)"
-143.6742384469568,"(19, 58)"
-143.69250645641938,"(19, 58)"
-143.7866057314796,"(67, 68)"
-143.83348684482402,"(20, 58)"
-143.93473740192044,"(19, 58)"
-144.02349915420513,"(5, 57)"
-144.1194403320348,"(19, 58)"
-144.20855099394313,"(19, 58)"
-144.27761121254895,"(3, 57)"
-144.28021823501402,"(18, 58)"
-144.4815849242594,"(19, 58)"
-144.57083401417714,"(80, 67)"
-144.68978497785895,"(19, 58)"
-144.74052237406423,"(20, 58)"
-144.75935116881521,"(3, 57)"
-144.8154438103552,"(3, 57)"
-144.95274725273697,"(19, 58)"
-145.12772160639057,"(35, 59)"
-145.19991306911643,"(19, 58)"
-145.20541850423115,"(3, 57)"
-145.24192820403428,"(51, 60)"
-145.3415171040748,"(19, 58)"
-145.4225183855074,"(20, 58)"
-145.48811000748043,"(19, 58)"
-145.58745585910074,"(16, 65)"
-145.69952791400897,"(18, 58)"
-145.7201879874482,"(3, 57)"
-145.7255160638622,"(19, 58)"
-145.74311254342507,"(19, 58)"
-145.81151112068926,"(19, 58)"
-145.81887354207996,"(5, 57)"
-146.08098696479394,"(20, 58)"
-146.11107644283902,"(19, 58)"
-146.32395293764597,"(3, 57)"
-146.35900271842536,"(3, 57)"
-146.4463127335407,"(35, 59)"
-146.62932512870157,"(19, 58)"
-146.72103376557965,"(3, 57)"
-147.11445792367917,"(20, 58)"
-147.2106813508308,"(5, 57)"
-147.24814885057694,"(51, 60)"
-147.35879486474727,"(3, 57)"
-147.5585610027253,"(18, 58)"
-147.5658550804942,"(19, 58)"
-147.85210114687024,"(3, 57)"
-147.93841339482415,"(19, 58)"
-147.99451916544913,"(3, 57)"
-148.0365476111838,"(20, 58)"
-148.04871618387523,"(67, 68)"
-148.16301335471758,"(16, 65)"
-148.3041763539788,"(19, 58)"
-148.39062965982046,"(3, 57)"
-148.59590131439498,"(35, 59)"
-148.6642053989605,"(20, 58)"
-148.69733430044215,"(19, 58)"
-148.7010949098894,"(3, 57)"
-148.96239568133248,"(51, 60)"
-149.03673732408947,"(19, 58)"
-149.0948359715325,"(5, 57)"
-149.09921762734172,"(18, 58)"
-149.28047361917353,"(3, 57)"
-149.50023066318258,"(3, 57)"
-149.50800554478582,"(20, 58)"
-149.57107471952133,"(19, 58)"
-149.78140470719617,"(3, 57)"
-149.98419190593214,"(35, 59)"
-150.2915790264565,"(65, 66)"
-150.3293566733904,"(16, 65)"
-150.5029595425293,"(20, 58)"
-150.55352011676072,"(3, 57)"
-150.57640012472106,"(5, 57)"
-150.83194850005796,"(51, 60)"
-150.8838334892888,"(19, 58)"
-150.93802170921936,"(18, 58)"
-151.01544350810957,"(3, 57)"
-151.02900419014597,"(19, 58)"
-151.08540612982415,"(3, 57)"
-151.2517132795614,"(19, 58)"
-151.4261001629185,"(20, 58)"
-151.48830943973272,"(3, 57)"
-151.65502529701578,"(19, 58)"
-151.91067953428436,"(3, 57)"
-152.01739602412627,"(20, 58)"
-152.08178099452817,"(67, 68)"
-152.14846637576906,"(35, 59)"
-152.29330592527188,"(5, 57)"
-152.30242136377856,"(19, 58)"
-152.44798375701657,"(18, 58)"
-152.47722165327946,"(3, 57)"
-152.54096100052124,"(19, 58)"
-152.56451816811045,"(51, 60)"
-152.6905519553113,"(3, 57)"
-152.7350552743177,"(16, 65)"
-152.8213849107948,"(20, 58)"
-152.8870419150731,"(3, 57)"
-153.44459701085037,"(35, 59)"
-153.63518264074204,"(3, 57)"
-153.68133692065777,"(5, 57)"
-153.8644127853773,"(20, 58)"
-154.00082556992936,"(19, 58)"
-154.07194609273296,"(19, 58)"
-154.13005559970128,"(19, 58)"
-154.1409041858759,"(3, 57)"
-154.25702924194312,"(3, 57)"
-154.35153761204845,"(18, 58)"
-154.49193610409225,"(51, 60)"
-154.5279620356649,"(19, 58)"
-154.56469173547606,"(3, 57)"
-154.84167277879607,"(20, 58)"
-154.8844020082177,"(16, 65)"
-155.00657633175206,"(3, 57)"
-155.3124869610967,"(20, 58)"
-155.46417617031872,"(5, 57)"
-155.53245790142788,"(19, 58)"
-155.63181700160212,"(3, 57)"
-155.65991593505998,"(35, 59)"
-155.68303731594492,"(19, 58)"
-155.7214928549201,"(18, 58)"
-155.8558142458235,"(3, 57)"
-156.05665083062544,"(3, 57)"
-156.08262768504034,"(65, 66)"
-156.13471114186987,"(20, 58)"
-156.19160846485542,"(51, 60)"
-156.40193088281478,"(67, 68)"
-156.72986418067538,"(3, 57)"
-156.79624872691792,"(5, 57)"
-156.96593721059529,"(35, 59)"
-157.0144671726362,"(19, 58)"
-157.1984234319719,"(19, 58)"
-157.21657352312576,"(20, 58)"
-157.22148729725072,"(3, 57)"
-157.26042084068388,"(16, 65)"
-157.34354652416548,"(3, 57)"
-157.45823462248237,"(19, 58)"
-157.57358270815132,"(18, 58)"
-157.6031728713155,"(19, 58)"
-157.76055473153423,"(3, 57)"
-158.0516079980944,"(20, 58)"
-158.14190396292122,"(51, 60)"
-158.16099372439092,"(3, 57)"
-158.57696758983712,"(19, 58)"
-158.75960609603578,"(20, 58)"
-158.81201624620675,"(3, 57)"
-158.8340011291653,"(5, 57)"
-158.87030639694913,"(3, 57)"
-158.96287118001743,"(19, 58)"
-159.1130234120821,"(18, 58)"
-159.1436055016193,"(35, 59)"
-159.22945424442997,"(3, 57)"
-159.38539330882628,"(16, 65)"
-159.51523839230876,"(20, 58)"
-159.91662275750622,"(3, 57)"
-159.9294121385945,"(51, 60)"
-160.01472718514336,"(19, 58)"
-160.16936915188887,"(19, 58)"
-160.17734207477318,"(67, 68)"
-160.24047803461895,"(5, 57)"
-160.40599231494494,"(3, 57)"
-160.4527940314911,"(35, 59)"
-160.54700883205055,"(19, 58)"
-160.55933152864813,"(20, 58)"
-160.5966562974306,"(3, 57)"
-160.81506367313673,"(19, 58)"
-160.9290545786467,"(3, 57)"
-160.97135333101352,"(18, 58)"
-161.2697325280456,"(3, 57)"
-161.44019659701902,"(20, 58)"
-161.68666986291814,"(19, 58)"
-161.7575515015473,"(51, 60)"
-161.82938300744425,"(3, 57)"
-161.84783009101238,"(16, 65)"
-161.9961530694223,"(20, 58)"
-162.0233639307728,"(66, 66)"
-162.06313117914402,"(3, 57)"
-162.102855038774,"(5, 57)"
-162.22552245769367,"(19, 58)"
-162.35153740745864,"(3, 57)"
-162.40687269240343,"(18, 58)"
-162.71929400772277,"(35, 59)"
-162.79397008844325,"(20, 58)"
-163.02882395721528,"(19, 58)"
-163.11511620655307,"(3, 57)"
-163.37716068632207,"(19, 58)"
-163.51366365849339,"(5, 57)"
-163.5424860821202,"(51, 60)"
-163.573664794114,"(3, 57)"
-163.62526290117435,"(3, 57)"
-163.68974125808313,"(19, 58)"
-163.81699270854696,"(20, 58)"
-164.0009473280542,"(16, 65)"
-164.08567266963172,"(19, 58)"
-164.0916890788539,"(35, 59)"
-164.12868010648907,"(3, 57)"
-164.23695579555385,"(67, 68)"
-164.34380442208487,"(18, 58)"
-164.45525906778892,"(3, 57)"
-164.6387965512507,"(19, 58)"
-164.83842385482274,"(20, 58)"
-165.01126391215598,"(3, 57)"
-165.28148402768915,"(5, 57)"
-165.28720962793557,"(20, 58)"
-165.32360639012256,"(3, 57)"
-165.4434291480293,"(3, 57)"
-165.44466377795658,"(51, 60)"
-165.58510794286684,"(19, 58)"
-165.68910637527108,"(18, 58)"
-166.02702328446725,"(19, 58)"
-166.07656635717572,"(20, 58)"
-166.10821861208484,"(35, 59)"
-166.28037083654968,"(3, 57)"
-166.31483033358842,"(19, 58)"
-166.35934911411456,"(16, 65)"
-166.6919759065193,"(5, 57)"
-166.70115968436988,"(3, 57)"
-166.71562655515328,"(19, 58)"
-166.7686211368913,"(3, 57)"
-167.15805441274182,"(51, 60)"
-167.1997059343714,"(20, 58)"
-167.2900324207193,"(3, 57)"
-167.3708581872885,"(19, 58)"
-167.4321111272278,"(35, 59)"
-167.62780384170696,"(18, 58)"
-167.63191118320566,"(3, 57)"
-167.84561521180345,"(19, 58)"
-168.10692899070722,"(20, 58)"
-168.1682753192673,"(51, 65)"
-168.23759459889803,"(67, 68)"
-168.28391304610057,"(3, 57)"
-168.49699196403785,"(3, 57)"
-168.54787006139586,"(16, 65)"
-168.58090964288775,"(5, 57)"
-168.6039267125493,"(3, 57)"
-168.70904717524073,"(20, 58)"
-168.95897169983417,"(19, 58)"
-169.07263130102308,"(18, 58)"
-169.1413173507793,"(51, 60)"
-169.19149546082045,"(19, 58)"
-169.4591964294513,"(3, 57)"
-169.46210660324988,"(20, 58)"
-169.53278098992672,"(19, 58)"
-169.6107566493071,"(35, 59)"
-169.8419859714722,"(19, 58)"
-169.88437062061357,"(3, 57)"
-169.9467118777177,"(3, 57)"
-169.95808893984224,"(5, 57)"
-170.51439569911926,"(20, 58)"
-170.54407374984643,"(3, 57)"
-170.7783632098394,"(19, 58)"
-170.7904346901306,"(19, 58)"
-170.80422236904082,"(3, 57)"
-170.86783497419702,"(51, 60)"
-170.92224120013273,"(16, 65)"
-170.94499698959748,"(18, 58)"
-171.074087574315,"(35, 59)"
-171.4112578539257,"(20, 58)"
-171.45338469649607,"(3, 57)"
-171.7583006632677,"(5, 57)"
-171.75862504402176,"(3, 57)"
-171.79374584178936,"(3, 57)"
-172.1264236886249,"(19, 58)"
-172.13210226349105,"(20, 58)"
-172.19842180848423,"(67, 68)"
-172.34330913637692,"(19, 58)"
-172.4638814509706,"(18, 58)"
-172.4848013430893,"(19, 58)"
-172.63399182275708,"(3, 57)"
-172.75629612627952,"(51, 60)"
-172.84615606479286,"(20, 58)"
-172.89250371022618,"(19, 58)"
-173.09399064345328,"(16, 65)"
-173.12746359874822,"(3, 57)"
-173.14304648767924,"(3, 57)"
-173.14673501535825,"(5, 57)"
-173.17063281327464,"(35, 59)"
-173.72712256987543,"(3, 57)"
-173.81790686823143,"(20, 58)"
-173.83694580073092,"(19, 58)"
-174.00098942000423,"(3, 57)"
-174.1735410950852,"(19, 58)"
-174.30225841868466,"(18, 58)"
-174.48756619574823,"(51, 60)"
-174.52729547050959,"(35, 59)"
-174.5712651386635,"(52, 65)"
-174.64649445813419,"(3, 57)"
-174.72111584340163,"(20, 58)"
-174.8506210607753,"(3, 57)"
-174.94473851493743,"(3, 57)"
-175.03258039471504,"(5, 57)"
-175.14170422703745,"(19, 58)"
-175.2480177843348,"(20, 58)"
-175.4654725033076,"(16, 65)"
-175.50095651686317,"(19, 58)"
-175.68117298017552,"(19, 58)"
-175.83520089435413,"(18, 58)"
-175.84393486807545,"(3, 57)"
-175.90969652510526,"(19, 58)"
-176.2211978936351,"(3, 57)"
-176.22819111685456,"(67, 68)"
-176.23464539354822,"(20, 58)"
-176.30369294665135,"(3, 57)"
-176.44530175327847,"(51, 60)"
-176.51923949033812,"(5, 57)"
-176.7113299102127,"(35, 59)"
-176.7250757134958,"(19, 58)"
-176.8531903870074,"(3, 57)"
-177.09847057822498,"(3, 57)"
-177.16899481131858,"(20, 58)"
-177.53196840298253,"(19, 58)"
-177.6556317513806,"(16, 65)"
-177.70293132405035,"(18, 58)"
-177.72482042120265,"(3, 57)"
-177.96202402361268,"(3, 57)"
-178.099303004137,"(35, 59)"
-178.12471399042857,"(3, 57)"
-178.14148618924548,"(19, 58)"
-178.16249204053634,"(20, 58)"
-178.1807941665786,"(51, 60)"
-178.31023539299918,"(5, 57)"
-178.38527931587876,"(19, 58)"
-178.60982898917766,"(20, 58)"
-178.709434690458,"(19, 58)"
-178.92160174622998,"(3, 57)"
-179.03915439485223,"(19, 58)"
-179.10959878076724,"(67, 68)"
-179.20657967139363,"(18, 58)"
-179.39265816099186,"(3, 57)"
-179.40892225556033,"(3, 57)"
-179.63246698281287,"(20, 58)"
-179.6982628777067,"(5, 57)"
-179.82095669597132,"(19, 58)"
-179.93173500630996,"(3, 57)"
-180.11235446071757,"(51, 60)"
-180.1516047251486,"(16, 65)"
-180.19530739921717,"(35, 59)"
-180.20666477720962,"(3, 57)"
-180.39457823075207,"(67, 68)"
-180.44881786541103,"(20, 58)"
-180.81229768781733,"(19, 58)"
-180.8689884721017,"(3, 57)"
-181.04075251646856,"(3, 57)"
-181.07438981517942,"(18, 58)"
-181.11412597738976,"(19, 58)"
-181.24126149649743,"(3, 57)"
-181.49461330110455,"(19, 58)"
-181.49868372979859,"(35, 59)"
-181.55979765736242,"(20, 58)"
-181.58863883598272,"(5, 57)"
-181.64851500858725,"(67, 68)"
-181.85323717310771,"(51, 60)"
-181.9011464492288,"(19, 58)"
-182.00323615147434,"(20, 58)"
-182.00610568266222,"(3, 57)"
-182.3126663364741,"(16, 65)"
-182.3993338860531,"(19, 58)"
-182.4857453345164,"(3, 57)"
-182.50876243452672,"(3, 57)"
-182.5340905821664,"(19, 58)"
-182.6065940891276,"(18, 58)"
-182.77887313605368,"(19, 58)"
-182.84468725711267,"(19, 58)"
-182.89779707276335,"(67, 68)"
-182.9912164132751,"(20, 58)"
-183.0447175809876,"(5, 57)"
-183.14548022028487,"(19, 58)"
-183.19504628105216,"(3, 57)"
-183.2614022382685,"(3, 57)"
-183.40799785176256,"(19, 58)"
-183.58154050051266,"(35, 59)"
-183.67548259980762,"(19, 58)"
-183.74150003993753,"(20, 58)"
-183.77336787670401,"(51, 60)"
-183.9349189931801,"(3, 57)"
-183.94561762067653,"(19, 58)"
-184.12271647701678,"(67, 68)"
-184.16432180115027,"(19, 58)"
-184.21089445847505,"(19, 58)"
-184.3828088239736,"(3, 57)"
-184.4113913583774,"(3, 57)"
-184.45599477144978,"(18, 58)"
-184.4664201837288,"(19, 58)"
-184.46961914462747,"(19, 58)"
-184.75237401260426,"(19, 58)"
-184.77474918051416,"(19, 58)"
-184.78632993287573,"(16, 65)"
-184.92966950794923,"(20, 58)"
-184.93447692069932,"(5, 57)"
-184.9504454291189,"(35, 59)"
-185.0302295935452,"(19, 58)"
-185.1892597040585,"(3, 57)"
-185.32533656729169,"(19, 58)"
-185.33555389361945,"(20, 58)"
-185.37024419262656,"(67, 68)"
-185.51141952006685,"(51, 60)"
-185.63387511280814,"(19, 58)"
-185.65360193663312,"(19, 58)"
-185.70532759911953,"(19, 58)"
-185.75338481423685,"(3, 57)"
-185.86280206146654,"(3, 57)"
-185.98355324423764,"(18, 58)"
-186.36590542907152,"(20, 58)"
-186.37015966134464,"(3, 57)"
-186.401280989541,"(5, 57)"
-186.59461552275272,"(67, 68)"
-186.6229358529534,"(3, 57)"
-187.03773006129146,"(16, 65)"
-187.0867986618082,"(20, 58)"
-187.22252999568647,"(35, 59)"
-187.25406802591016,"(3, 57)"
-187.33860345895872,"(19, 58)"
-187.46128064364797,"(19, 58)"
-187.4684063587611,"(51, 60)"
-187.48500953414646,"(3, 57)"
-187.51071749102056,"(19, 58)"
-187.5945166203598,"(3, 57)"
-187.72912613141077,"(19, 58)"
-187.81942517954633,"(18, 58)"
-187.83771517965076,"(67, 68)"
-188.0346817646792,"(5, 57)"
-188.32067875055094,"(20, 58)"
-188.36077511270315,"(3, 57)"
-188.49988734436312,"(35, 59)"
-188.60683402390168,"(19, 58)"
-188.64020657921844,"(20, 58)"
-188.9174778488751,"(3, 57)"
-188.9634176155227,"(3, 57)"
-188.9690325544509,"(19, 58)"
-189.13333349920921,"(67, 68)"
-189.25578684615004,"(51, 60)"
-189.3041518688744,"(18, 58)"
-189.41249484214273,"(16, 65)"
-189.44543825653028,"(5, 57)"
-189.54661495889206,"(3, 57)"
-189.67584406978722,"(20, 58)"
-189.72293205631894,"(3, 57)"
-190.27613626291028,"(19, 58)"
-190.35767163237657,"(3, 57)"
-190.40244616435893,"(19, 58)"
-190.46409174196592,"(67, 68)"
-190.47910517232114,"(20, 58)"
-190.67396589924667,"(19, 58)"
-190.72746208561023,"(19, 58)"
-190.7484113705977,"(35, 59)"
-190.79166217155785,"(3, 57)"
-190.8323356953575,"(3, 57)"
-191.1290784684657,"(18, 58)"
-191.28210115971913,"(51, 60)"
-191.3112181109963,"(5, 57)"
-191.5315851711727,"(3, 57)"
